"Python Machine Learning -","Unlock modern machine learning and deep learning techniques with Python by using the latest cutting-edge open source Python libraries. About This Book * Second edition of the bestselling book on Machine Learning * A practical approach to key frameworks in data science, machine learning, and deep learning * Use the most powerful Python libraries to implement machine learning and deep learning * Get to know the best practices to improve and optimize your machine learning systems and algorithms Who This Book Is For If you know some Python and you want to use machine learning and deep learning, pick up this book. Whether you want to start from scratch or extend your machine learning knowledge, this is an essential and unmissable resource. Written for developers and data scientists who want to create practical machine learning and deep learning code, this book is ideal for developers and data scientists who want to teach computers how to learn from data. What You Will Learn * Understand the key frameworks in data science, machine learning, and deep learning * Harness the power of the latest Python open source libraries in machine learning * Explore machine learning techniques using challenging real-world data * Master deep neural network implementation using the TensorFlow library * Learn the mechanics of classification algorithms to implement the best tool for the job * Predict continuous target outcomes using regression analysis * Uncover hidden patterns and structures in data with clustering * Delve deeper into textual and social media data using sentiment analysis In Detail Machine learning is eating the software world, and now deep learning is extending machine learning. Understand and work at the cutting edge of machine learning, neural networks, and deep learning with this second edition of Sebastian Raschka's bestselling book, Python Machine Learning. Thoroughly updated using the latest Python open source libraries, this book offers the practical knowledge and techniques you need to create and contribute to machine learning, deep learning, and modern data analysis. Fully extended and modernized, Python Machine Learning Second Edition now includes the popular TensorFlow deep learning library. The scikit-learn code has also been fully updated to include recent improvements and additions to this versatile machine learning library. Sebastian Raschka and Vahid Mirjalili's unique insight and expertise introduce you to machine learning and deep learning algorithms from scratch, and show you how to apply them to practical industry challenges using realistic and interesting examples. By the end of the book, you'll be ready to meet the new data analysis opportunities in today's world. If you've read the first edition of this book, you'll be delighted to find a new balance of classical ideas and modern insights into machine learning. Every chapter has been critically updated, and there are new chapters on key technologies. You'll be able to learn and work with TensorFlow more deeply than ever before, and get essential coverage of the Keras neural network library, along with the most recent updates to scikit-learn. Style and Approach Python Machine Learning Second Edition takes a practical, hands-on coding approach so you can learn about machine learning by coding with Python. This book moves fluently between the theoretical principles of machine learning and the practical details of implementation with Python.",39.59,Paperback,7.52,9.25,1.25,2017,9781787125933.jpg
"Beginning C++ Through Game Programming","When it comes to game programming, C++ is the name of the game. If you aspire to move from game player to game creator, it all starts with learning the fundamentals of C++ and game-programming basics. With BEGINNING C++ THROUGH GAME PROGRAMMING, FOURTH EDITION, you will find an up-to-date and thorough introduction to everything you need to get started-with no previous programming experience required. In the new fourth edition of this popular guide to learning C++, you will work with a complete program while learning each new concept and a game program at the end of each chapter. A final game project at the end of the book draws together everything you've learned. Written with the beginning programmer in mind, BEGINNING C++ THROUGH GAME PROGRAMMING, FOURTH EDITION is a great way to get started in game programming.",23.42,Paperback,7.24,8.98,01.02,2014,9781305109919.jpg
"The Art of Unit Testing","RETAIL SELLING POINTS A step-by-step guide to unit testing Easily create readable, maintainable, trustworthy tests Great for both novice and experienced unit testers AUDIENCE This book is written for .NET Developers and anyone else who wants to learn unit testing.",27.07,Paperback,7.3,9.1,0.8,2013,9781617290893.jpg
"Information Theory, Inference and Learning Algorithms","Information theory and inference, taught together in this exciting textbook, lie at the heart of many important areas of modern technology - communication, signal processing, data mining, machine learning, pattern recognition, computational neuroscience, bioinformatics and cryptography. The book introduces theory in tandem with applications. Information theory is taught alongside practical communication systems such as arithmetic coding for data compression and sparse-graph codes for error-correction. Inference techniques, including message-passing algorithms, Monte Carlo methods and variational approximations, are developed alongside applications to clustering, convolutional codes, independent component analysis, and neural networks. Uniquely, the book covers state-of-the-art error-correcting codes, including low-density-parity-check codes, turbo codes, and digital fountain codes - the twenty-first-century standards for satellite communications, disk drives, and data broadcast. Richly illustrated, filled with worked examples and over 400 exercises, some with detailed solutions, the book is ideal for self-learning, and for undergraduate or graduate courses. It also provides an unparalleled entry point for professionals in areas as diverse as computational biology, financial engineering and machine learning.",58.16,Hardback,7.72,10.47,1.42,2005,9780521642989.jpg
"Attack of the Flickering Skeletons: More Terrible Old Games You've Probably Never Heard Of","Welcome to a world of games you never knew existed. You will probably wish you still didn't. YouTube sensation Stuart Ashen is back with his second instalment of terrible old computer games you've probably never heard of... because what the world needs right now is to know exactly how bad Domain of the Undead for the Atari 8-bit computers was. Attack of the Flickering Skeletons is even bigger than the original Terrible Old Games You've Probably Never Heard Of - this second excavation of gaming's buried past will not only unearth more appalling excuses for digital entertainment, but also feature guest contributors and several special interest chapters not based around single specific games. These are NOT the games you've heard of a million times in YouTube videos. This is a compilation of truly obscure and dreadful games. Dripping with wry humour and featuring the best, worst graphics from the games themselves, this book encapsulates the atrocities produced in the days of tight budgets and low quality controls. These are even more appalling games that leaked from the industry's tear ducts, taken down from the dusty shelves of history by the man who has somehow made a living by sticking rubbish on a sofa and talking about it.",14.89,Hardback,7.2,7.6,0.71,2018,9781783524136.jpg
"The C++ Standard Library : A Tutorial and Reference","The Best-Selling C++ Resource Now Updated for C++11 The C++ standard library provides a set of common classes and interfaces that greatly extend the core C++ language. The library, however, is not self-explanatory. To make full use of its components--and to benefit from their power--you need a resource that does far more than list the classes and their functions. The C++ Standard Library: A Tutorial and Reference, Second Edition, describes this library as now incorporated into the new ANSI/ISO C++ language standard (C++11). The book provides comprehensive documentation of each library component, including an introduction to its purpose and design; clearly written explanations of complex concepts; the practical programming details needed for effective use; traps and pitfalls; the exact signature and definition of the most important classes and functions; and numerous examples of working code. The book focuses in particular on the Standard Template Library (STL), examining containers, iterators, function objects, and STL algorithms. The book covers all the new C++11 library components, including * Concurrency * Fractional arithmetic * Clocks and timers * Tuples * New STL containers * New STL algorithms * New smart pointers * New locale facets * Random numbers and distributions * Type traits and utilities * Regular expressions The book also examines the new C++ programming style and its effect on the standard library, including lambdas, range-based for loops, move semantics, and variadic templates. An accompanying Web site, including source code, can be found at www.cppstdlib.com.",46.75,Hardback,7.36,9.13,1.52,2012,9780321623218.jpg
"Minecraft Modding for Kids for Dummies","Join more than 100 million players in the online world of Minecraft Are you a Minecraft fanatic looking to mod your games? Hours of fun await! Minecraft Modding For Kids For Dummies teaches you how to mod in easy-to-do parts. Offering loads of helpful explanations and cool projects along the way, this friendly guide will have you advancing levels, keeping score, respawning players, building portals, creating an archery range and much more faster than you can say redstone! There's no denying that modding is cool. After all, it allows you to alter your Minecraft gaming world to constantly keep things new and fun. While it isn't incredibly difficult to learn to mod, it does take some practice. Luckily, Minecraft Modding For Kids For Dummies is here to help you build basic coding skills to make modding your games as easy as 1-2-3! * The book is in full color and lies flat so you can look while you play * Includes lifetime access to LearnToMod software with 3 months free access to a private Minecraft server * Features larger print to make the text feel less daunting * Offers next steps you can take if you want to learn even more about modding and coding If you're one of the millions of kids who play Minecraft every day, this hands-on guide gets you up and running fast with modding your favorite game!",17.7,Paperback,7.28,09.06,0.79,2015,9781119050049.jpg
"Letter to a Christian Nation","From the new afterword by the author: Humanity has had a long fascination with blood sacrifice. In fact, it has been by no means uncommon for a child to be born into this world only to be patiently and lovingly reared by religious maniacs, who believe that the best way to keep the sun on its course or to ensure a rich harvest is to lead him by tender hand into a field or to a mountaintop and bury, butcher, or burn him alive as offering to an invisible God. The notion that Jesus Christ died for our sins and that his death constitutes a successful propitiation of a ""loving"" God is a direct and undisguised inheritance of the superstitious bloodletting that has plagued bewildered people throughout history. . .",10.67,Paperback,5.1,7.9,0.6,2008,9780307278777.jpg
"Software Architecture in Practice","The award-winning and highly influential Software Architecture in Practice, Third Edition, has been substantially revised to reflect the latest developments in the field. In a real-world setting, the book once again introduces the concepts and best practices of software architecture-how a software system is structured and how that system's elements are meant to interact. Distinct from the details of implementation, algorithm, and data representation, an architecture holds the key to achieving system quality, is a reusable asset that can be applied to subsequent systems, and is crucial to a software organization's business strategy. The authors have structured this edition around the concept of architecture influence cycles. Each cycle shows how architecture influences, and is influenced by, a particular context in which architecture plays a critical role. Contexts include technical environment, the life cycle of a project, an organization's business profile, and the architect's professional practices. The authors also have greatly expanded their treatment of quality attributes, which remain central to their architecture philosophy-with an entire chapter devoted to each attribute-and broadened their treatment of architectural patterns. If you design, develop, or manage large software systems (or plan to do so), you will find this book to be a valuable resource for getting up to speed on the state of the art. Totally new material covers Contexts of software architecture: technical, project, business, and professional Architecture competence: what this means both for individuals and organizations The origins of business goals and how this affects architecture Architecturally significant requirements, and how to determine them Architecture in the life cycle, including generate-and-test as a design philosophy; architecture conformance during implementation; architecture and testing; and architecture and agile development Architecture and current technologies, such as the cloud, social networks, and end-user devices",44.39,Hardback,6.3,9.37,1.5,2012,9780321815736.jpg
"Modern C++ Design : Generic Programming and Design Patterns Applied","In Modern C++ Design, Andrei Alexandrescu opens new vistas for C++ programmers. Displaying extraordinary creativity and programming virtuosity, Alexandrescu offers a cutting-edge approach to design that unites design patterns, generic programming, and C++, enabling programmers to achieve expressive, flexible, and highly reusable code. This book introduces the concept of generic components-reusable design templates that produce boilerplate code for compiler consumption-all within C++. Generic components enable an easier and more seamless transition from design to application code, generate code that better expresses the original design intention, and support the reuse of design structures with minimal recoding. The author describes the specific C++ techniques and features that are used in building generic components and goes on to implement industrial strength generic components for real-world applications. Recurring issues that C++ developers face in their day-to-day activity are discussed in depth and implemented in a generic way. These include: Policy-based design for flexibilityPartial template specializationTypelists-powerful type manipulation structuresPatterns such as Visitor, Singleton, Command, and FactoriesMulti-method engines For each generic component, the book presents the fundamental problems and design options, and finally implements a generic solution. In addition, an accompanying Web site, http://www.awl.com/cseng/titles/0-201-70431-5, makes the code implementations available for the generic components in the book and provides a free, downloadable C++ library, called Loki, created by the author. Loki provides out-of-the-box functionality for virtually any C++ project. Get a value-added service! Try out all the examples from this book at www.codesaw.com. CodeSaw is a free online learning tool that allows you to experiment with live code from your book right in your browser.",42.34,Paperback,7.4,9.1,0.8,2005,9780201704310.jpg
"Kotlin in Action","Kotlin is a new programming language targeting the Java platform. Itoffers on expressiveness and safety without compromising simplicity,seamless interoperability with existing Java code, and great toolingsupport. Because Kotlin generates regular Java bytecode and workstogether with existing Java libraries and frameworks, it can be usedalmost everywhere where Java is used today - for server-sidedevelopment, Android apps, and much more.Kotlin in Action takes experienced Java developers from the languagebasics all the way through building applications to run on the JVM andAndroid devices. Written by core developers of Kotlin, this examplerichbook begins by teaching the basic syntax of the Kotlin language.Then readers learn how to use features that let them build reusableabstractions, higher-level functions, libraries, and even entire domainspecific languages. Finally, the book focuses on details of applyingKotlin in real-world projects, such as build system integration, Androidsupport and concurrent programming.KEY FEATURES* Hands on examples* Tutorial for a new programming language* Teaches how to build Android applications* Written by core developers of KotlinAUDIENCEThis book is for experienced Java developers.ABOUT THE TECHNOLOGYKotlin is a new programming language targeting the Java platform. It offersexpressiveness and safety without compromising simplicity, seamlessinteroperability with existing Java code, and great tooling support.",36.88,Paperback,7.3,9.2,0.7,2017,9781617293290.jpg
